ID,METHOD_SIG,RATING,SOURCE,CONFIDENCE,LAST_UPDATED
11497,"boolean java.util.Collections$SynchronizedMap.containsValue (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9035069907,"2013-09-18 14:09:05"
11498,"boolean java.util.Collections$SynchronizedMap.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061255804,"2013-09-18 14:09:05"
11499,"Object java.util.Collections$SynchronizedMap.get (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-09-18 14:09:05"
11500,"int java.util.Collections$SynchronizedMap.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246146,"2013-09-18 14:09:05"
11501,"boolean java.util.Collections$SynchronizedMap.isEmpty ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9056551319,"2013-09-18 14:09:05"
11502,"Set java.util.Collections$SynchronizedMap.keySet ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244863,"2013-09-18 14:09:05"
11503,"Object java.util.Collections$SynchronizedMap.put (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-09-18 14:09:05"
11504,"void java.util.Collections$SynchronizedMap.putAll (Map)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:05"
11505,"Object java.util.Collections$SynchronizedMap.remove (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-09-18 14:09:05"
11506,"int java.util.Collections$SynchronizedMap.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.906324394,"2013-09-18 14:09:05"
11507,"Collection java.util.Collections$SynchronizedMap.values ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033214444,"2013-09-18 14:09:05"
11508,"String java.util.Collections$SynchronizedMap.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:06"
11509,"void java.util.Collections$SynchronizedMap.writeObject (ObjectOutputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:06"
11510,"void java.util.Collections$SynchronizedSet.<init> (Set)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11511,"void java.util.Collections$SynchronizedSet.<init> (Set, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11512,"boolean java.util.Collections$SynchronizedSet.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.909447683,"2013-09-18 14:09:06"
11513,"int java.util.Collections$SynchronizedSet.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.904320516,"2013-09-18 14:09:06"
11514,"void java.util.Collections$SynchronizedSet.writeObject (ObjectOutputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:06"
11515,"void java.util.Collections$SynchronizedSortedMap.<init> (SortedMap)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11516,"void java.util.Collections$SynchronizedSortedMap.<init> (SortedMap, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11517,"Comparator java.util.Collections$SynchronizedSortedMap.comparator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245995,"2013-09-18 14:09:06"
11518,"Object java.util.Collections$SynchronizedSortedMap.firstKey ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:06"
11519,"SortedMap java.util.Collections$SynchronizedSortedMap.headMap (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:06"
11520,"Object java.util.Collections$SynchronizedSortedMap.lastKey ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:06"
11521,"SortedMap java.util.Collections$SynchronizedSortedMap.subMap (Object, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:06"
11522,"SortedMap java.util.Collections$SynchronizedSortedMap.tailMap (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:06"
11523,"void java.util.Collections$SynchronizedSortedMap.writeObject (ObjectOutputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:06"
11524,"void java.util.Collections$SynchronizedSortedSet.<init> (SortedSet)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11525,"void java.util.Collections$SynchronizedSortedSet.<init> (SortedSet, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:06"
11526,"Comparator java.util.Collections$SynchronizedSortedSet.comparator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033225556,"2013-09-18 14:09:07"
11527,"Object java.util.Collections$SynchronizedSortedSet.first ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11528,"SortedSet java.util.Collections$SynchronizedSortedSet.headSet (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9016421078,"2013-09-18 14:09:07"
11529,"Object java.util.Collections$SynchronizedSortedSet.last ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11530,"SortedSet java.util.Collections$SynchronizedSortedSet.subSet (Object, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11531,"SortedSet java.util.Collections$SynchronizedSortedSet.tailSet (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11532,"void java.util.Collections$SynchronizedSortedSet.writeObject (ObjectOutputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:07"
11533,"void java.util.Collections$UnmodifiableCollection.<init> (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:07"
11534,"boolean java.util.Collections$UnmodifiableCollection.add (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244842,"2013-09-18 14:09:07"
11535,"boolean java.util.Collections$UnmodifiableCollection.addAll (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11536,"void java.util.Collections$UnmodifiableCollection.clear ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032120219,"2013-09-18 14:09:07"
11537,"boolean java.util.Collections$UnmodifiableCollection.contains (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11538,"boolean java.util.Collections$UnmodifiableCollection.containsAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033244614,"2013-09-18 14:09:07"
11539,"boolean java.util.Collections$UnmodifiableCollection.isEmpty ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11540,"boolean java.util.Collections$UnmodifiableCollection$1.hasNext ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:07"
11541,"Object java.util.Collections$UnmodifiableCollection$1.next ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:07"
11542,"Iterator java.util.Collections$UnmodifiableCollection.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032863754,"2013-09-18 14:09:07"
11543,"boolean java.util.Collections$UnmodifiableCollection.remove (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061164917,"2013-09-18 14:09:07"
11544,"boolean java.util.Collections$UnmodifiableCollection.removeAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033081674,"2013-09-18 14:09:07"
11545,"boolean java.util.Collections$UnmodifiableCollection.retainAll (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11546,"int java.util.Collections$UnmodifiableCollection.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246016,"2013-09-18 14:09:07"
11547,"Object[] java.util.Collections$UnmodifiableCollection.toArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033240557,"2013-09-18 14:09:07"
11548,"Object[] java.util.Collections$UnmodifiableCollection.toArray (Object[])","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:07"
11549,"String java.util.Collections$UnmodifiableCollection.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:07"
11550,"void java.util.Collections$UnmodifiableRandomAccessList.<init> (List)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9003410967,"2013-09-18 14:09:07"
11551,"List java.util.Collections$UnmodifiableRandomAccessList.subList (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033223771,"2013-09-18 14:09:07"
11552,"Object java.util.Collections$UnmodifiableRandomAccessList.writeReplace ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:08"
11553,"void java.util.Collections$UnmodifiableList.<init> (List)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:08"
11554,"void java.util.Collections$UnmodifiableList.add (int, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:08"
11555,"boolean java.util.Collections$UnmodifiableList.addAll (int, Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:08"
11556,"boolean java.util.Collections$UnmodifiableList.equals (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:08"
11557,"Object java.util.Collections$UnmodifiableList.get (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:08"
11558,"int java.util.Collections$UnmodifiableList.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033245888,"2013-09-18 14:09:08"
11559,"int java.util.Collections$UnmodifiableList.indexOf (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324614,"2013-09-18 14:09:08"
11560,"int java.util.Collections$UnmodifiableList.lastIndexOf (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246122,"2013-09-18 14:09:08"
11561,"ListIterator java.util.Collections$UnmodifiableList.listIterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033086034,"2013-09-18 14:09:08"
11562,"boolean java.util.Collections$UnmodifiableList$1.hasNext ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:09"
11563,"Object java.util.Collections$UnmodifiableList$1.next ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:09"
11564,"ListIterator java.util.Collections$UnmodifiableList.listIterator (int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033066842,"2013-09-18 14:09:09"
11565,"Object java.util.Collections$UnmodifiableList.remove (int)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:09"
11566,"Object java.util.Collections$UnmodifiableList.set (int, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:10"
11567,"List java.util.Collections$UnmodifiableList.subList (int, int)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033243818,"2013-09-18 14:09:10"
11568,"Object java.util.Collections$UnmodifiableList.readResolve ()","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:10"
11569,"void java.util.Collections$UnmodifiableMap.<init> (Map)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:10"
11570,"void java.util.Collections$UnmodifiableMap.clear ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:10"
11571,"boolean java.util.Collections$UnmodifiableMap.containsKey (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061164917,"2013-09-18 14:09:10"
11572,"boolean java.util.Collections$UnmodifiableMap.containsValue (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9035069907,"2013-09-18 14:09:10"
11573,"Set java.util.Collections$UnmodifiableMap.entrySet ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:10"
11574,"boolean java.util.Collections$UnmodifiableMap.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9061255804,"2013-09-18 14:09:10"
11575,"Object java.util.Collections$UnmodifiableMap.get (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:10"
11576,"int java.util.Collections$UnmodifiableMap.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9032996424,"2013-09-18 14:09:10"
11577,"boolean java.util.Collections$UnmodifiableMap.isEmpty ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9056551319,"2013-09-18 14:09:10"
11578,"Set java.util.Collections$UnmodifiableMap.keySet ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033229388,"2013-09-18 14:09:10"
11579,"Object java.util.Collections$UnmodifiableMap.put (Object, Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-09-18 14:09:10"
11580,"void java.util.Collections$UnmodifiableMap.putAll (Map)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9003410967,"2013-09-18 14:09:10"
11581,"Object java.util.Collections$UnmodifiableMap.remove (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001173504,"2013-09-18 14:09:10"
11582,"int java.util.Collections$UnmodifiableMap.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.906324394,"2013-09-18 14:09:10"
11583,"Collection java.util.Collections$UnmodifiableMap.values ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9034826546,"2013-09-18 14:09:10"
11584,"String java.util.Collections$UnmodifiableMap.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246164,"2013-09-18 14:09:10"
11585,"void java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.<init> (Set)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:10"
11586,"boolean java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.hasNext ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:10"
11587,"Entry java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1.next ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:11"
11588,"Iterator java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.iterator ()","@DSModeled(DSC.SAFE)","MODELER",1.0,"2013-09-18 14:09:11"
11589,"Object[] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.toArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033240557,"2013-09-18 14:09:11"
11590,"Object[] java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet.toArray (Object[])","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11591,"void java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.<init> (Entry)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11592,"boolean java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9030912273,"2013-09-18 14:09:11"
11593,"Object java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.getKey ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11594,"Object java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.getValue ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11595,"int java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9012100281,"2013-09-18 14:09:11"
11596,"Object java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.setValue (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9029224634,"2013-09-18 14:09:11"
11597,"String java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableMapEntry.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:11"
11598,"void java.util.Collections$UnmodifiableSet.<init> (Set)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9003410967,"2013-09-18 14:09:11"
11599,"boolean java.util.Collections$UnmodifiableSet.equals (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.909447683,"2013-09-18 14:09:11"
11600,"int java.util.Collections$UnmodifiableSet.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.904320516,"2013-09-18 14:09:11"
11601,"void java.util.Collections$UnmodifiableSortedMap.<init> (SortedMap)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9003410967,"2013-09-18 14:09:11"
11602,"Comparator java.util.Collections$UnmodifiableSortedMap.comparator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324453,"2013-09-18 14:09:11"
11603,"Object java.util.Collections$UnmodifiableSortedMap.firstKey ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9012278765,"2013-09-18 14:09:11"
11604,"SortedMap java.util.Collections$UnmodifiableSortedMap.headMap (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11605,"Object java.util.Collections$UnmodifiableSortedMap.lastKey ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11606,"SortedMap java.util.Collections$UnmodifiableSortedMap.subMap (Object, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11607,"SortedMap java.util.Collections$UnmodifiableSortedMap.tailMap (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11608,"void java.util.Collections$UnmodifiableSortedSet.<init> (SortedSet)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9003410967,"2013-09-18 14:09:11"
11609,"Comparator java.util.Collections$UnmodifiableSortedSet.comparator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033225556,"2013-09-18 14:09:11"
11610,"Object java.util.Collections$UnmodifiableSortedSet.first ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11611,"SortedSet java.util.Collections$UnmodifiableSortedSet.headSet (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11612,"Object java.util.Collections$UnmodifiableSortedSet.last ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:11"
11613,"SortedSet java.util.Collections$UnmodifiableSortedSet.subSet (Object, Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11614,"SortedSet java.util.Collections$UnmodifiableSortedSet.tailSet (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11615,"boolean java.util.Collections$SetFromMap.equals (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11616,"int java.util.Collections$SetFromMap.hashCode ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033222308,"2013-09-18 14:09:12"
11617,"boolean java.util.Collections$SetFromMap.add (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033048607,"2013-09-18 14:09:12"
11618,"void java.util.Collections$SetFromMap.clear ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11619,"String java.util.Collections$SetFromMap.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:12"
11620,"boolean java.util.Collections$SetFromMap.contains (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11621,"boolean java.util.Collections$SetFromMap.containsAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9066752876,"2013-09-18 14:09:12"
11622,"boolean java.util.Collections$SetFromMap.isEmpty ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9050119052,"2013-09-18 14:09:12"
11623,"boolean java.util.Collections$SetFromMap.remove (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9364590108,"2013-09-18 14:09:12"
11624,"boolean java.util.Collections$SetFromMap.retainAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246045,"2013-09-18 14:09:12"
11625,"Object[] java.util.Collections$SetFromMap.toArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.903324601,"2013-09-18 14:09:12"
11626,"Object[] java.util.Collections$SetFromMap.toArray (Object[])","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:12"
11627,"Iterator java.util.Collections$SetFromMap.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033237937,"2013-09-18 14:09:12"
11628,"int java.util.Collections$SetFromMap.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9001813331,"2013-09-18 14:09:12"
11629,"void java.util.Collections$SetFromMap.readObject (ObjectInputStream)","@DSModeled(DSC.BAN)","SPECTRE",0.99,"2013-09-18 14:09:12"
11630,"Iterator java.util.Collections$AsLIFOQueue.iterator ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246159,"2013-09-18 14:09:13"
11631,"int java.util.Collections$AsLIFOQueue.size ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:13"
11632,"boolean java.util.Collections$AsLIFOQueue.offer (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246176,"2013-09-18 14:09:13"
11633,"Object java.util.Collections$AsLIFOQueue.peek ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:13"
11634,"Object java.util.Collections$AsLIFOQueue.poll ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:13"
11635,"boolean java.util.Collections$AsLIFOQueue.add (Object)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:13"
11636,"void java.util.Collections$AsLIFOQueue.clear ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:13"
11637,"Object java.util.Collections$AsLIFOQueue.element ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11638,"Object java.util.Collections$AsLIFOQueue.remove ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11639,"boolean java.util.Collections$AsLIFOQueue.contains (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11640,"boolean java.util.Collections$AsLIFOQueue.containsAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246167,"2013-09-18 14:09:14"
11641,"boolean java.util.Collections$AsLIFOQueue.isEmpty ()","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11642,"boolean java.util.Collections$AsLIFOQueue.remove (Object)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11643,"boolean java.util.Collections$AsLIFOQueue.removeAll (Collection)","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246136,"2013-09-18 14:09:14"
11644,"boolean java.util.Collections$AsLIFOQueue.retainAll (Collection)","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11645,"Object[] java.util.Collections$AsLIFOQueue.toArray ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246174,"2013-09-18 14:09:14"
11646,"Object[] java.util.Collections$AsLIFOQueue.toArray (Object[])","@DSModeled(DSC.SAFE)","FILE",1.0,"2013-09-18 14:09:14"
11647,"String java.util.Collections$AsLIFOQueue.toString ()","@DSModeled(DSC.SAFE)","PSYCHIC",0.9033246178,"2013-09-18 14:09:14"
